cod;codPostal;nomCalle
735;01070;CODIGO CORRESPONDENCIA OFICIAL CORREOS-TELEGRAFOS
736;01071;CODIGO CORRESPONDENCIA PARA ORGANISMOS OFICIALES
737;01080;CODIGO POSTAL PARA APARTADOS PARTICULARES Y LISTA
738;02001;ALCALDE CONANGLA   (Pares del 2 al 82)
739;02001;ALCALDE JOSE M. DE MIGUEL
740;02001;ALCALDE MARTINEZ DE LA OSSA
741;02001;ALTOZANO,Plaza
742;02001;AZORIN
743;02001;BOTICARIOS
744;02001;CABA
745;02001;CALDEREROS
746;02001;CARCELEN
747;02001;CARMEN IBAÑEZ
748;02001;CARNICERIAS
749;02001;CARRETAS,Plaza (Impares del 1 al 11)  (Pares del 2 al 12)
750;02001;CATEDRAL,Plaza (Impares del 1 al 5)  (Pares del 2 al 4)
751;02001;CERVANTES,Callejon
752;02001;CERVANTES
753;02001;CEUTA
754;02001;CRUZ
755;02001;CRUZ NORTE
756;02001;CUBA,Paseo (Impares del 1 al 11)  (Pares del 2 al 12)
757;02001;CURA
758;02001;DOCTOR ALONSO VIDAL
759;02001;DON GUILLERMO
760;02001;ESTACION,Avenida
761;02001;FEDERICO GARCIA LORCA   (Impares del 1 al 23)  (Pares del 2 al 28)
762;02001;FERNANDEZ Y GONZALEZ
763;02001;FERROCARRIL
764;02001;FRANCISCO FONTECHA
765;02001;GABRIEL LODARES,Pasaje (Impares del 1 al final)  (Pares del 2 al final)
766;02001;GAONA   (Impares del 7 al final)  (Pares del 12 al final)
767;02001;GUADALAJARA
768;02001;HERREROS
769;02001;ISAAC PERAL
770;02001;JOSE DE BAEZA ESPADA
771;02001;JOSE ISBERT
772;02001;JUAN RAMON JIMENEZ
773;02001;JULIO ROMERO  DE TORRES
774;02001;LEON
775;02001;LIBERTAD,Paseo
776;02001;MANCHA,Plaza (Impares del 1 al final)  (Pares del 2 al final)
777;02001;MARIA MOLINER
778;02001;MARQUES DE MOLINS
779;02001;MARQUES DE VILLORES   (Impares del 1 al 9)  (Pares del 2 al 12)
780;02001;MARTINEZ VILLENA
781;02001;MASSO,Pasaje
782;02001;MAYOR,Plaza (Impares del 1 al final)  (Pares del 2 al final)
783;02001;MAYOR   (Impares del 1 al 49)  (Pares del 2 al 40)
784;02001;MELILLA
785;02001;MENDEZ NUÑEZ
786;02001;MIGUEL DE UNAMUNO
787;02001;MUELLE
788;02001;NICOLAS BELMONTE
789;02001;NUESTRA SEÑORA DE ARACELI
790;02001;NUESTRA SEÑORA DE LA VICTORIA
791;02001;PALENCIA
792;02001;PALENCIA-GUADALAJARA,Travesia
793;02001;PINTOR SOROLLA
794;02001;PINTOR ZULOAGA
795;02001;PIO BAROJA
796;02001;POSADA DEL RINCON,Pasaje
797;02001;POSADA, DE LA,Pasaje
798;02001;RICARDO CASTRO
799;02001;ROSARIO   (Impares del 1 al 53)  (Pares del 2 al 44)
800;02001;SALAMANCA
801;02001;SAN AGUSTIN
802;02001;SAN ANTONIO
803;02001;SAN ILDEFONSO
804;02001;SAN JUAN EVANGELISTA, DE,Bajada
805;02001;SAN JULIAN
806;02001;TEATRO CIRCO,Callejon
807;02001;TEODORO CAMINO   (Impares del 1 al 11)  (Pares del 2 al 4)
808;02001;TINTE   (Impares del 1 al 17)  (Pares del 2 al 20)
809;02001;TIRSO DE MOLINA
810;02001;TOLEDO
811;02001;TOMAS EDISON
812;02001;VALDEGANGA
813;02001;VALLADOLID
814;02001;VALLE INCLAN
815;02001;VICENTE ALEIXANDRE
816;02001;VICTOR HUGO
817;02001;VILLARROBLEDO
818;02001;VIRGEN DE LOS LLANOS,Plaza
819;02001;ZAMORA
820;02001;ZAPATEROS   (Impares del 1 al 13)  (Pares del 2 al 14)
821;02001;ZURBARAN
822;02002;ALARCON
823;02002;ALCALDE CONANGLA   (Pares del 84 al final)
824;02002;AMPARO, DEL
825;02002;ANDORRA
826;02002;ANGEL   (Impares del 21 al final)  (Pares del 24 al final)
827;02002;ANTONIO GOTOR
828;02002;ARCANGEL SAN GABRIEL
829;02002;AVILA
830;02002;BATALLA DEL SALADO
831;02002;BENEFICENCIA,Pasaje
832;02002;BENJAMIN PALENCIA,Plaza
833;02002;BURGOS
834;02002;CALDERON DE LA BARCA
835;02002;CAMPICO,Callejon
836;02002;CARRETAS,Mercado (Impares del 1 al final)  (Pares del 2 al final)
837;02002;CARRETAS,Plaza (Impares del 13 al final)  (Pares del 14 al final)
838;02002;CID
839;02002;CIUDAD REAL
840;02002;CONCEPCION
841;02002;CONSTITUCION,Plaza
842;02002;CORNEJO
843;02002;CRISTOBAL LOZANO
844;02002;CUENCA
845;02002;DIEGO DE VELAZQUEZ
846;02002;DIONISIO GUARDIOLA   (Impares del 1 al 13)  (Pares del 2 al 12)
847;02002;DOCTOR BELTRAN MATEOS
848;02002;DOCTOR GARCIA REYES
849;02002;DOCTOR GARCIA REYES,Travesia
850;02002;EJERCITO
851;02002;ESPAÑA,Avenida (Impares del 1 al 53)  (Pares del 2 al final)
852;02002;FERNANDO DE ROJAS
853;02002;FIRMAS,Pasaje
854;02002;FRANCISCO JAVIER DE MOYA   (Impares del 19 al final)  (Pares del 50 al final)
855;02002;GABRIEL LODARES,Plaza (Impares del 1 al final)  (Pares del 2 al final)
856;02002;GAONA   (Impares del 1 al 5)  (Pares del 2 al 10)
857;02002;GUZMAN EL BUENO
858;02002;HELLIN   (Impares del 1 al final)  (Pares del 48 al final)
859;02002;HERMANOS FALCO   (Pares del 2 al final)
860;02002;HERMANOS QUINTERO
861;02002;HERRADORES
862;02002;HUERTA MARZO
863;02002;JESUS NAZARENO
864;02002;JUCAR
865;02002;LEPANTO   (Impares del 1 al 1)
866;02002;LOZANO
867;02002;MADRES DE LA PLAZA DE MAYO
868;02002;MARZO
869;02002;MATEMATICO JULIO REY PASTOR,Plaza
870;02002;MATEO VILLORA, DE,Plaza
871;02002;MAYOR   (Impares del 51 al final)  (Pares del 42 al final)
872;02002;MOZART
873;02002;MUÑOZ SECA
874;02002;NUESTRA SEÑORA DE LA PAZ
875;02002;NUEVA
876;02002;OLIVA SABUCO DE NANTES   (Impares del 1 al 39)  (Pares del 2 al 34)
877;02002;ORO
878;02002;OVIEDO
879;02002;PADRE DAMIAN,Plaza
880;02002;PADRE JORGE LOPEZ
881;02002;PADRE PASCUAL SUAREZ
882;02002;PAMPLONA
883;02002;PARRA
884;02002;PERIODISTA DEL CAMPO AGUILAR
885;02002;PORTUGAL
886;02002;POZO DE LA NIEVE
887;02002;PUERTA MURCIA
888;02002;PUERTA VALENCIA
889;02002;PURISIMA, DE LA
890;02002;REPUBLICA DOMINICANA
891;02002;SAN ANTONIO DE LA BARQUERA
892;02002;SAN FELIPE NERI,Plaza
893;02002;SAN JOSE,Callejon
894;02002;SAN JOSE DE CALASANZ
895;02002;SANTA QUITERIA
896;02002;SANTA TERESA DE JESUS JORNET,Plaza
897;02002;SANTANDER
898;02002;SEGOVIA
899;02002;SOL
900;02002;TEJARES
901;02002;TEODORO CAMINO   (Impares del 13 al final)  (Pares del 6 al final)
902;02002;TESIFONTE GALLEGO
903;02002;TETUAN
904;02002;TINTE   (Impares del 19 al final)  (Pares del 22 al final)
905;02002;TOBARRA
906;02002;YESTE
907;02002;ZORRILLA
908;02003;ACACIAS,Pasaje
909;02003;AMISTAD
910;02003;ANTONIO MACHADO   (Impares del 1 al 53)  (Pares del 2 al 44)
911;02003;ARQUITECTO VANDELVIRA   (Impares del 1 al 53)  (Pares del 2 al 46)
912;02003;BERNABE CANTOS
913;02003;BLASCO DE GARAY
914;02003;CAMILO GAUDE
915;02003;CAPITAN CORTES
916;02003;CAPITAN GRANT
917;02003;COSTA RICA,Pasaje
918;02003;CRISTOBAL COLON
919;02003;DIONISIO GUARDIOLA   (Impares del 15 al 55)  (Pares del 14 al 48)
920;02003;DOCTOR BONILLA
921;02003;DOCTOR COLLADO PIÑA
922;02003;ESTRELLA, DE LA
923;02003;FLORIDA
924;02003;FRANCISCANOS   (Impares del 1 al 31)  (Pares del 2 al 40)
925;02003;GENERAL VILLACAMPA
926;02003;GOMEZ GIL
927;02003;JESUS DE MEDINACELI,Plaza
928;02003;JORGE GUILLEN   (Impares del 1 al 15)  (Pares del 2 al 20)
929;02003;LEPANTO   (Impares del 3 al final)  (Pares del 2 al final)
930;02003;LUIS BADIA   (Impares del 1 al 63)  (Pares del 2 al 62)
931;02003;LUIS ROSALES   (Impares del 1 al 15)  (Pares del 2 al 18)
932;02003;MARIA MARIN   (Impares del 1 al 53)  (Pares del 2 al 50)
933;02003;MARQUES DE VILLORES   (Impares del 11 al final)  (Pares del 14 al final)
934;02003;OCTAVIO CUARTERO   (Impares del 1 al 53)  (Pares del 2 al 52)
935;02003;PALMA DE MALLORCA
936;02003;PALMAS DE GRAN CANARIA, LAS
937;02003;PARQUE ABELARDO SANCHEZ
938;02003;PEDRO COCA   (Impares del 37 al final)  (Pares del 34 al final)
939;02003;PEDRO SIMON ABRIL,Paseo
940;02003;PEREZ GALDOS   (Impares del 1 al 49)  (Pares del 2 al 44)
941;02003;ROSALES
942;02003;ROSARIO   (Impares del 55 al final)  (Pares del 46 al final)
943;02003;SAN CRISTOBAL
944;02003;TENERIFE
945;02003;TORRES QUEVEDO
946;02004;ABU ZACARIAS
947;02004;ALBARDEROS
948;02004;ANTONIO FERNANDEZ "MAZA"
949;02004;ANTONIO MACHADO   (Impares del 55 al final)  (Pares del 46 al final)
950;02004;ARCIPRESTE GALVEZ   (Impares del 1 al 23)  (Pares del 2 al 28)
951;02004;ARQUITECTO JULIO CARRILERO,Avenida (Impares del 47 al final)
952;02004;ARQUITECTO VANDELVIRA   (Impares del 55 al final)  (Pares del 48 al final)
953;02004;BAÑOS   (Impares del 1 al 17)  (Pares del 2 al 8)
954;02004;BELEN
955;02004;BLASCO IBAÑEZ
956;02004;BUEN SUCESO,Pasaje
957;02004;CARDENAL CISNEROS
958;02004;CIRCUNVALACION,Paseo (Impares del 1 al 77)
959;02004;CONCEJAL CASTILLO
960;02004;CONCEJAL PRIETO ROJAS
961;02004;CONSUELO FLORES
962;02004;CRISTOBAL PEREZ PASTOR
963;02004;DAOIZ
964;02004;DIONISIO ACEBAL
965;02004;DIONISIO GUARDIOLA   (Impares del 57 al final)  (Pares del 50 al final)
966;02004;DOCTOR FERRAN
967;02004;DOCTOR FLEMING
968;02004;DONANTES DE SANGRE   (Impares del 1 al 15)  (Pares del 2 al 10)
969;02004;ESCRITOR,Pasaje
970;02004;ESPOZ Y MINA
971;02004;FATIMA
972;02004;FEDERICO OZANAN,Pasaje
973;02004;FERIA   (Impares del 47 al final)  (Pares del 80 al final)
974;02004;FERIA, DE LA,Paseo
975;02004;FRANCISCANOS   (Impares del 33 al final)  (Pares del 42 al final)
976;02004;FRANCISCO PIZARRO
977;02004;HERMANDAD,Pasaje
978;02004;HERMANOS FERRANDO
979;02004;HERMANOS JIMENEZ
980;02004;HERMANOS VILLAR
981;02004;HUERTAS
982;02004;JOAQUIN QUIJADA
983;02004;JORGE GUILLEN   (Impares del 17 al final)  (Pares del 22 al final)
984;02004;JUAN DE AUSTRIA
985;02004;JUANA DE ARCO
986;02004;LLANOS MORENO
987;02004;LUIS BADIA   (Impares del 65 al final)  (Pares del 64 al final)
988;02004;LUIS HERREROS
989;02004;LUIS ROSALES   (Impares del 17 al final)  (Pares del 20 al final)
990;02004;MARIA MARIN   (Impares del 55 al final)  (Pares del 52 al final)
991;02004;NUESTRA SEÑORA DE LA ESPERANZA
992;02004;OCTAVIO CUARTERO   (Impares del 55 al final)  (Pares del 54 al final)
993;02004;ORIENTE,Pasaje
994;02004;PEDRO COCA   (Impares del 1 al 35)  (Pares del 2 al 32)
995;02004;PEDRO MARTINEZ GUTIERREZ
996;02004;PEREZ GALDOS   (Impares del 51 al final)  (Pares del 46 al final)
997;02004;PORTADAS,Callejon
998;02004;QUITO,Pasaje
999;02004;QUITO,Callejon
1000;02004;RIOS ROSAS
1001;02004;SAN CARLOS
1002;02004;SAN FULGENCIO
1003;02004;SAN JUAN DE DIOS,Plaza
1004;02004;SAN LUIS
1005;02004;SANTO DOMINGO DE GUZMAN
1006;02004;VELARDE
1007;02004;VENEZUELA,Pasaje
1008;02004;VILLACERRADA,Mercado
1009;02004;VIRGEN DE LA MISERICORDIA,Pasaje
1010;02004;VIRGEN DE LAS ANGUSTIAS
1011;02004;VIRGEN DE LAS MARAVILLAS
1012;02004;VIRGEN DE LORETO
1013;02004;VIRGEN DE LOS DESAMPARADOS
1014;02005;ALEGRIA
1015;02005;ALICANTE
1016;02005;ALONSO CANO
1017;02005;AMOR DE DIOS
1018;02005;ARQUITECTO FERNANDEZ
1019;02005;ARQUITECTO JULIO CARRILERO,Avenida (Impares del 1 al 45)  (Pares del 2 al 54)
1020;02005;ASUNCION
1021;02005;BAÑOS   (Impares del 19 al final)  (Pares del 10 al final)
1022;02005;BILBAO
1023;02005;CAMINO DE LA VIRGEN
1024;02005;CARMEN
1025;02005;CATEDRAL,Plaza (Impares del 7 al final)  (Pares del 6 al final)
1026;02005;CORUÑA
1027;02005;CRONISTA MATEO Y SOTOS,Avenida (Impares del 1 al 0)
1028;02005;CUBA,Paseo (Impares del 13 al 35)  (Pares del 14 al 34)
1029;02005;CUCHILLEROS
1030;02005;DIEGO DE ALARCON
1031;02005;FERIA   (Impares del 1 al 45)  (Pares del 2 al 78)
1032;02005;FERNAN PEREZ DE OLIVA
1033;02005;FILIPINAS
1034;02005;FRANCISCO DE GOYA
1035;02005;GABRIEL CISCAR
1036;02005;GARCI MUÑOZ
1037;02005;GARCIA MAS
1038;02005;GRACIA
1039;02005;GRANADA
1040;02005;GUARDIA CIVIL,Avenida
1041;02005;HERNAN CORTES
1042;02005;IBAÑEZ IBERO
1043;02005;IGNACIO MONTURIOL
1044;02005;INDUSTRIA
1045;02005;IRIS
1046;02005;ISABEL II,Plaza
1047;02005;ISABEL LA CATOLICA,Avenida
1048;02005;JUAN DE HERRERA
1049;02005;JUAN DE TOLEDO
1050;02005;JUAN SEBASTIAN  ELCANO
1051;02005;LOPE DE VEGA
1052;02005;LUGO
1053;02005;LUIS VIVES
1054;02005;MAESTRO CHAPI
1055;02005;MAESTRO CHUECA
1056;02005;MAESTRO VARELA
1057;02005;MAGALLANES
1058;02005;MANUEL  DE FALLA
1059;02005;MARIA PINEDA
1060;02005;MELCHOR DE MACANAZ
1061;02005;MIGUEL LOPEZ DE LEGAZPI
1062;02005;MONJAS
1063;02005;MURILLO
1064;02005;NUESTRA SEÑORA MERCEDES
1065;02005;OBISPO TAGASTE
1066;02005;OLMO
1067;02005;ORENSE
1068;02005;PABLO MEDINA
1069;02005;PADRE ROMANO
1070;02005;PEDRO ORRENTE
1071;02005;PERIODISTA ANTONIO ANDUJAR,Plaza
1072;02005;PONTEVEDRA
1073;02005;POZO
1074;02005;QUEVEDO
1075;02005;RAIMUNDO LULIO
1076;02005;RAMON MENENDEZ PIDAL,Avenida
1077;02005;RAMON Y CAJAL,Avenida
1078;02005;ROA EROSTARBE
1079;02005;ROBERTO MOLINA
1080;02005;RODA, LA   (Pares del 2 al final)
1081;02005;SAN ADOLFO
1082;02005;SAN PABLO
1083;02005;SAN SEBASTIAN
1084;02005;SAN VALENTIN
1085;02005;SANTIAGO
1086;02005;TARRAGONA
1087;02005;TARRASA
1088;02005;TERUEL
1089;02005;TORERO MANUEL JIMENEZ DIAZ "CHICUELO II"
1090;02005;TOREROS   (Pares del 2 al 46)
1091;02005;TOROS, DE LOS,Plaza
1092;02005;VIRREY MORCILLO
1093;02005;VITORIA
1094;02005;ZAPATEROS   (Impares del 15 al final)  (Pares del 16 al final)
1095;02005;ZARAGOZA
1096;02006;1 DE MAYO,Avenida
1097;02006;ABANICO
1098;02006;ABETO
1099;02006;ACANTILADO
1100;02006;ACUARIO
1101;02006;AGOSTO
1102;02006;AGUILA
1103;02006;AGUJA
1104;02006;AGUSTINA AROCA
1105;02006;AGUSTINA DE ARAGON
1106;02006;ALAMO
1107;02006;ALBA
1108;02006;ALBASIT
1109;02006;ALBERTO MATEOS,Plaza
1110;02006;ALCALDE CONANGLA   (Impares del 1 al final)
1111;02006;ALCALDE VIRGILIO MARTINEZ GUTIERREZ
1112;02006;ALCARAZ
1113;02006;ALDONZA
1114;02006;ALEJANDRO VI
1115;02006;ALMANSA
1116;02006;ALMERIA
1117;02006;ALONSO QUIJANO
1118;02006;AMADIS DE GAULA
1119;02006;AMALIA CIFUENTES
1120;02006;AMANECER
1121;02006;AMAPOLA
1122;02006;AMARGURA
1123;02006;ANGEL   (Impares del 1 al 19)  (Pares del 2 al 22)
1124;02006;ANTIGONA
1125;02006;ANTONIO CUEVAS BELMONTE
1126;02006;ANTONIO RAIMUNDO,Pasaje
1127;02006;ARADO
1128;02006;ARBOLEDA
1129;02006;ARCIPRESTE GALVEZ   (Impares del 25 al final)  (Pares del 30 al final)
1130;02006;ARCO IRIS
1131;02006;ARGENTINA
1132;02006;ARQUITECTO JULIO CARRILERO,Avenida (Pares del 56 al final)
1133;02006;ARQUITECTURA
1134;02006;ARTE, DEL,Avenida
1135;02006;AURORA
1136;02006;AVE MARIA,Plaza
1137;02006;BACHILLER SANSON CARRASCO
1138;02006;BADAJOZ
1139;02006;BAILEN
1140;02006;BAJADA DE SAN VICENTE
1141;02006;BALSAMO DE FIERABRAS, DEL,Pasaje
1142;02006;BARCELONA
1143;02006;BELLA DOROTEA,Pasaje
1144;02006;BENAVENTE
1145;02006;BENDICION DE LOS CAMPOS
1146;02006;BIR GANDUZ
1147;02006;BOLIVIA
1148;02006;BONIFACIO SOTOS OCHANDO
1149;02006;BRASIL
1150;02006;BRUSELAS
1151;02006;BUEN PASTOR
1152;02006;BUENAVISTA
1153;02006;Ç
1154;02006;CABALLERO DE LOS ESPEJOS,Pasaje
1155;02006;CABALLERO MONTESINOS
1156;02006;CABO FINISTERRE
1157;02006;CACERES
1158;02006;CADIZ
1159;02006;CALATAYUD
1160;02006;CALATRAVA
1161;02006;CARDENAL TAVERA Y ARAOZ
1162;02006;CARMELITAS
1163;02006;CARMEN CONDE
1164;02006;CARMEN MARTIN GAITE
1165;02006;CARRASCALES
1166;02006;CASAS IBAÑEZ
1167;02006;CASTELLON
1168;02006;CASTILLA-LA MANCHA
1169;02006;CHILE
1170;02006;CHINCHILLA
1171;02006;CHURRUCA
1172;02006;CIENCIAS DE LA SALUD
1173;02006;CIENCIAS, DE LAS,Paseo
1174;02006;CIRCUNVALACION,Paseo (Pares del 2 al final)
1175;02006;CIUDAD DE RECONQUISTA
1176;02006;CLARA CAMPOAMOR
1177;02006;CLAVILEÑO
1178;02006;COLOMBIA
1179;02006;COMANDANTE PADILLA
1180;02006;CONCEJAL ANTOLIN TENDERO,Travesia
1181;02006;CONCEJAL ANTOLIN TENDERO
1182;02006;CONCEPCION ARENAL
1183;02006;CONCORDIA
1184;02006;CONDESA TRIFALDI
1185;02006;CORDOBA
1186;02006;CRONISTA MATEO Y SOTOS,Avenida (Impares del 3 al final)  (Pares del 2 al final)
1187;02006;CUATRO EVANGELISTAS
1188;02006;CUATRO VIENTOS
1189;02006;CUBA   (Impares del 1 al final)  (Pares del 2 al final)
1190;02006;CUBA,Paseo (Impares del 37 al final)  (Pares del 36 al final)
1191;02006;CURSILLISTAS
1192;02006;DEMETRIO NALDA
1193;02006;DERECHO, DEL
1194;02006;DESAMPARADOS BERRIO CAMPOS
1195;02006;DIEGO DE ALMAGRO
1196;02006;DOCTOR BARRAQUER
1197;02006;DOCTOR BRAILLE
1198;02006;DOCTOR GALIACHO
1199;02006;DOCTOR JIMENEZ DIAZ
1200;02006;DOCTOR MARAÑON,Plaza
1201;02006;DON QUIJOTE
1202;02006;DONANTES DE SANGRE   (Impares del 17 al final)  (Pares del 12 al final)
1203;02006;DOS DE MAYO
1204;02006;DULCINEA
1205;02006;DUQUE DE RIVAS
1206;02006;EBRO
1207;02006;ECUADOR
1208;02006;ECUADOR,Travesia
1209;02006;ELISA PIQUERAS LOZANO
1210;02006;ELISA PIQUERAS LOZANO,Avenida
1211;02006;ENEBRO
1212;02006;ENERO
1213;02006;ESCRITOR BEN NASIR
1214;02006;ESCRITOR CAMILO JOSE CELA
1215;02006;ESPAÑA,Avenida (Impares del 55 al final)
1216;02006;ESTE
1217;02006;FEDERICO GARCIA LORCA   (Impares del 25 al final)  (Pares del 30 al final)
1218;02006;FELIPE II
1219;02006;FELIX MARIA DE SAMANIEGO,Plaza
1220;02006;FERNANDO III
1221;02006;FERNANDO POO
1222;02006;FILOSOFIA, DE LA
1223;02006;FRANCISCO AGUILAR
1224;02006;FRANCISCO BELMONTE
1225;02006;FRANCISCO JAREÑO,Pasaje
1226;02006;FRANCISCO JAVIER DE MOYA   (Impares del 1 al 17)  (Pares del 2 al 48)
1227;02006;FRANKLIN ABRICIAS
1228;02006;FRAY LUIS DE LEON,Plaza
1229;02006;GALLO
1230;02006;GENERAL MENDEZ PARADA
1231;02006;GERONA
1232;02006;GLORIA FUERTES
1233;02006;GONZALEZ RUBIO
1234;02006;GONZALO DE BERCEO
1235;02006;GREGORIO ARCOS,Avenida
1236;02006;GUATEMALA
1237;02006;GUILLERMINA MEDRANO ARANDA
1238;02006;GUSTAVO ADOLFO BECQUER
1239;02006;GUSTAVO DORE,Avenida
1240;02006;HABANA, LA
1241;02006;HELLIN   (Pares del 2 al 46)
1242;02006;HERMANOS FALCO   (Impares del 1 al final)
1243;02006;HERMANOS PINZON
1244;02006;HISTORIA, DE LA
1245;02006;HONDURAS
1246;02006;HUELVA
1247;02006;HUESCA
1248;02006;IMPERIAL
1249;02006;INDIRA GANDHI
1250;02006;INFANTE DON JUAN MANUEL
1251;02006;INFORMATICA
1252;02006;INSULA BARATARIA
1253;02006;JACA
1254;02006;JAEN,Vereda
1255;02006;JAEN,Carretera
1256;02006;JESUS DEL GRAN PODER
1257;02006;JOAQUIN SANCHEZ JIMENEZ
1258;02006;JORGE JUAN
1259;02006;JORGE MANRIQUE
1260;02006;JOSE DE CARBAJAL
1261;02006;JOSE DE ECHEGARAY
1262;02006;JOSE DE ESPRONCEDA
1263;02006;JOSE EXTRAÑI
1264;02006;JOSE PONCE,Pasaje
1265;02006;JUAN GUSPI
1266;02006;JUAN PACHECO
1267;02006;LABRADORES
1268;02006;LAUREL
1269;02006;LEON XIII
1270;02006;LERIDA
1271;02006;LETUR
1272;02006;LINARES
1273;02006;LISA, LA
1274;02006;LITERATURA, DE LA
1275;02006;LLANOS DEL AGUILA,Plaza
1276;02006;LLANOS NAVARRO BALLESTEROS
1277;02006;LOGROÑO
1278;02006;LUIS PARREÑO
1279;02006;LUNA, LA
1280;02006;MADRID,Carretera
1281;02006;MADROÑO,Plaza
1282;02006;MAESE PEDRO
1283;02006;MAHORA,Carretera
1284;02006;MALAGA
1285;02006;MANCHA,Avenida (Impares del 1 al final)  (Pares del 2 al final)
1286;02006;MANZANOS
1287;02006;MARIA MONTESSORI
1288;02006;MARQUES DE SANTILLANA
1289;02006;MARTINETE
1290;02006;MARTINEZ IBAÑEZ
1291;02006;MATEMATICAS, DE LAS
1292;02006;MEXICO
1293;02006;MIGUEL ANGEL BLANCO,Plaza
1294;02006;MIGUEL HERNANDEZ
1295;02006;MIGUEL SERVET
1296;02006;MILAGROS, LOS
1297;02006;MIRAFLORES,Camino
1298;02006;MOLINICO,Camino
1299;02006;MOLINOS, DE LOS,Plaza
1300;02006;MONTEMAYOR
1301;02006;MONTESA
1302;02006;MORATA,Camino
1303;02006;MORERA
1304;02006;MORERAS, DE LAS,Paseo
1305;02006;MURCIA,Carretera
1306;02006;NAVAJA
1307;02006;NICARAGUA
1308;02006;NICOLAU,Pasaje
1309;02006;NUESTRA SEÑORA DE CUBAS
1310;02006;NUESTRA SEÑORA DE MONSERRAT
1311;02006;OBISPO POLANCO
1312;02006;OLIVA SABUCO DE NANTES   (Impares del 41 al final)  (Pares del 36 al final)
1313;02006;ORTUÑO
1314;02006;OSCAR ROMERO
1315;02006;PADRE COLL
1316;02006;PANAMA
1317;02006;PARAGUAY
1318;02006;PARAISO
1319;02006;PARIS
1320;02006;PAZ
1321;02006;PEÑAS DE SAN PEDRO,Carretera (Pares del 2 al 6)
1322;02006;PERIODISTA ANGEL CUEVAS
1323;02006;PERU
1324;02006;PESETA, DE LA
1325;02006;PIEDRA
1326;02006;PINO
1327;02006;PINTOR QUIJADA
1328;02006;PINTOR RAFAEL REQUENA
1329;02006;POETA AGRAZ
1330;02006;POETA GARCIA CARBONELL
1331;02006;POETA RAFAEL ALBERTI
1332;02006;PONIENTE
1333;02006;PROFESOR MACEDONIO JIMENEZ
1334;02006;PROFETA ELIAS
1335;02006;PUERTA CHINCHILLA
1336;02006;QUIMICA, DE LA
1337;02006;QUIÑONES
1338;02006;RAMON CASAS
1339;02006;RAMON DE CAMPOAMOR
1340;02006;RAMON GOMEZ REDONDO
1341;02006;RAMON ROLDAN,Plaza
1342;02006;RECINTO FERIAL
1343;02006;REFRANES, DE LOS
1344;02006;REUS
1345;02006;ROCINANTE
1346;02006;RODA, LA   (Impares del 1 al final)
1347;02006;ROLDAN,Pasaje
1348;02006;ROMA
1349;02006;ROSALIA DE CASTRO
1350;02006;ROSAS, LAS
1351;02006;SAGRADO CORAZON DE JESUS
1352;02006;SALVADOR, EL
1353;02006;SAN ALBERTO
1354;02006;SAN BLAS
1355;02006;SAN CARLOS DE NICARAGUA
1356;02006;SAN ESTEBAN
1357;02006;SAN FERNANDO
1358;02006;SAN FRANCISCO
1359;02006;SAN IGNACIO
1360;02006;SAN ISIDRO
1361;02006;SAN JOAQUIN
1362;02006;SAN JORGE
1363;02006;SAN JUAN
1364;02006;SAN JUAN DE LA CRUZ,Plaza
1365;02006;SAN JUSTO
1366;02006;SAN LORENZO
1367;02006;SAN MARCOS
1368;02006;SAN PEDRO
1369;02006;SAN QUINTIN
1370;02006;SAN RAFAEL ARCANGEL
1371;02006;SAN VICENTE,Bajada
1372;02006;SAN VICENTE DE PAUL
1373;02006;SANCHO PANZA
1374;02006;SANTA CRUZ
1375;02006;SANTA GEMA
1376;02006;SANTA LUCIA
1377;02006;SANTA MARIA DE LA CABEZA
1378;02006;SANTA MARTA
1379;02006;SANTA RITA
1380;02006;SANTA TERESA DE JESUS,Plaza
1381;02006;SANTIAGO RUSIÑOL
1382;02006;SANTISIMA TRINIDAD
1383;02006;SANTO TOMAS
1384;02006;SEMINARIO
1385;02006;SEVILLA
1386;02006;SORIA
1387;02006;TARAZONA DE LA MANCHA
1388;02006;TAREAS
1389;02006;TEATRO DEL,Avenida
1390;02006;TENIENTE RUEDA
1391;02006;TERESA DE CALCUTA
1392;02006;TOBA, LA
1393;02006;TOMAS NAVARRO TOMAS,Plaza
1394;02006;TOREROS,Avenida (Impares del 1 al final)  (Pares del 48 al final)
1395;02006;UDINE
1396;02006;UNION
1397;02006;UNIVERSIDAD, DE LA,Plaza
1398;02006;URUGUAY
1399;02006;VALENCIA,Carretera
1400;02006;VASCO NUÑEZ DE BALBOA
1401;02006;VIENNE
1402;02006;VIRGEN DE CORTES
1403;02006;VIRGEN DEL PILAR
1404;02006;VISTABELLA
1405;02007;POLIGONO CAMPOLLANO
1406;02049;ALCADOZO
1407;02049;AYNA
1408;02049;ELCHE DE LA SIERRA
1409;02049;HUERTA DE AMADOR
1410;02049;LIETOR
1411;02049;PEÑAS DE SAN PEDRO,Carretera (Impares del 1 al final)  (Pares del 8 al final)
1412;02049;SALOBRAL
1413;02070;CODIGO CORRESPONDENCIA OFICIAL CORREOS-TELEGRAFOS
1414;02071;CODIGO CORRESPONDENCIA PARA ORGANISMOS OFICIALES
1415;02080;CODIGO POSTAL PARA APARTADOS PARTICULARES Y LISTA
